"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+5.96375000000E+009, -1.54992385976E+000, +0.00000000000E+000
+5.97562500000E+009, -1.53855241618E+000, +0.00000000000E+000
+5.98750000000E+009, -1.52807856180E+000, +0.00000000000E+000
+5.99937500000E+009, -1.52298735578E+000, +0.00000000000E+000
+6.01125000000E+009, -1.50159870740E+000, +0.00000000000E+000
+6.02312500000E+009, -1.49101331375E+000, +0.00000000000E+000
+6.03500000000E+009, -1.47866102385E+000, +0.00000000000E+000
+6.04687500000E+009, -1.48071521793E+000, +0.00000000000E+000
+6.05875000000E+009, -1.48605286544E+000, +0.00000000000E+000
+6.07062500000E+009, -1.49593766676E+000, +0.00000000000E+000
+6.08250000000E+009, -1.49745016934E+000, +0.00000000000E+000
+6.09437500000E+009, -1.51460054605E+000, +0.00000000000E+000
+6.10625000000E+009, -1.51961189282E+000, +0.00000000000E+000
+6.11812500000E+009, -1.52341455088E+000, +0.00000000000E+000
+6.13000000000E+009, -1.52017831751E+000, +0.00000000000E+000
+6.14187500000E+009, -1.50626463445E+000, +0.00000000000E+000
+6.15375000000E+009, -1.49776209696E+000, +0.00000000000E+000
+6.16562500000E+009, -1.49639400897E+000, +0.00000000000E+000
+6.17750000000E+009, -1.49814895523E+000, +0.00000000000E+000
+6.18937500000E+009, -1.49557405599E+000, +0.00000000000E+000
+6.20125000000E+009, -1.47844304191E+000, +0.00000000000E+000
+6.21312500000E+009, -1.48279032046E+000, +0.00000000000E+000
+6.22500000000E+009, -1.50741662958E+000, +0.00000000000E+000
+6.23687500000E+009, -1.51383314880E+000, +0.00000000000E+000
+6.24875000000E+009, -1.53761438269E+000, +0.00000000000E+000
+6.26062500000E+009, -1.54571618460E+000, +0.00000000000E+000
+6.27250000000E+009, -1.55398300971E+000, +0.00000000000E+000
+6.28437500000E+009, -1.56940572903E+000, +0.00000000000E+000
+6.29625000000E+009, -1.57389802588E+000, +0.00000000000E+000
+6.30812500000E+009, -1.57961098116E+000, +0.00000000000E+000
+6.32000000000E+009, -1.56779059235E+000, +0.00000000000E+000
+6.33187500000E+009, -1.57341780406E+000, +0.00000000000E+000
+6.34375000000E+009, -1.57168292742E+000, +0.00000000000E+000
+6.35562500000E+009, -1.58428289640E+000, +0.00000000000E+000
+6.36750000000E+009, -1.57760263370E+000, +0.00000000000E+000
+6.37937500000E+009, -1.59735584541E+000, +0.00000000000E+000
+6.39125000000E+009, -1.60892529901E+000, +0.00000000000E+000
+6.40312500000E+009, -1.60909574889E+000, +0.00000000000E+000
+6.41500000000E+009, -1.62772923581E+000, +0.00000000000E+000
+6.42687500000E+009, -1.63463709024E+000, +0.00000000000E+000
+6.43875000000E+009, -1.62165511987E+000, +0.00000000000E+000
+6.45062500000E+009, -1.61855522372E+000, +0.00000000000E+000
+6.46250000000E+009, -1.59354221542E+000, +0.00000000000E+000
+6.47437500000E+009, -1.57443641353E+000, +0.00000000000E+000
+6.48625000000E+009, -1.55966545861E+000, +0.00000000000E+000
+6.49812500000E+009, -1.53534231293E+000, +0.00000000000E+000
+6.51000000000E+009, -1.52101820969E+000, +0.00000000000E+000
+6.52187500000E+009, -1.51696763263E+000, +0.00000000000E+000
+6.53375000000E+009, -1.50706832942E+000, +0.00000000000E+000
+6.54562500000E+009, -1.50567777297E+000, +0.00000000000E+000
+6.55750000000E+009, -1.51006691492E+000, +0.00000000000E+000
+6.56937500000E+009, -1.51115023484E+000, +0.00000000000E+000
+6.58125000000E+009, -1.52533239846E+000, +0.00000000000E+000
+6.59312500000E+009, -1.54131578621E+000, +0.00000000000E+000
+6.60500000000E+009, -1.54752785948E+000, +0.00000000000E+000
+6.61687500000E+009, -1.54832414314E+000, +0.00000000000E+000
+6.62875000000E+009, -1.55329211932E+000, +0.00000000000E+000
+6.64062500000E+009, -1.55257239583E+000, +0.00000000000E+000
+6.65250000000E+009, -1.55601531610E+000, +0.00000000000E+000
+6.66437500000E+009, -1.56822619506E+000, +0.00000000000E+000
+6.67625000000E+009, -1.56066601989E+000, +0.00000000000E+000
+6.68812500000E+009, -1.56624437544E+000, +0.00000000000E+000
+6.70000000000E+009, -1.56448386321E+000, +0.00000000000E+000
+6.71187500000E+009, -1.56918813146E+000, +0.00000000000E+000
+6.72375000000E+009, -1.57095432218E+000, +0.00000000000E+000
+6.73562500000E+009, -1.57063646761E+000, +0.00000000000E+000
+6.74750000000E+009, -1.56579891344E+000, +0.00000000000E+000
+6.75937500000E+009, -1.55831737577E+000, +0.00000000000E+000
+6.77125000000E+009, -1.55488019095E+000, +0.00000000000E+000
+6.78312500000E+009, -1.54891201398E+000, +0.00000000000E+000
+6.79500000000E+009, -1.54200365421E+000, +0.00000000000E+000
+6.80687500000E+009, -1.52526966784E+000, +0.00000000000E+000
+6.81875000000E+009, -1.52131469144E+000, +0.00000000000E+000
+6.83062500000E+009, -1.52630965460E+000, +0.00000000000E+000
+6.84250000000E+009, -1.52385816789E+000, +0.00000000000E+000
+6.85437500000E+009, -1.53163928584E+000, +0.00000000000E+000
+6.86625000000E+009, -1.53508746274E+000, +0.00000000000E+000
+6.87812500000E+009, -1.54326321243E+000, +0.00000000000E+000
+6.89000000000E+009, -1.55886770448E+000, +0.00000000000E+000
+6.90187500000E+009, -1.57017688389E+000, +0.00000000000E+000
+6.91375000000E+009, -1.56917346562E+000, +0.00000000000E+000
+6.92562500000E+009, -1.57750631950E+000, +0.00000000000E+000
+6.93750000000E+009, -1.57849078068E+000, +0.00000000000E+000
+6.94937500000E+009, -1.58676445576E+000, +0.00000000000E+000
+6.96125000000E+009, -1.58677130039E+000, +0.00000000000E+000
+6.97312500000E+009, -1.57839611033E+000, +0.00000000000E+000
+6.98500000000E+009, -1.58675251164E+000, +0.00000000000E+000
+6.99687500000E+009, -1.58164440980E+000, +0.00000000000E+000
+7.00875000000E+009, -1.60454141719E+000, +0.00000000000E+000
+7.02062500000E+009, -1.62079600549E+000, +0.00000000000E+000
+7.03250000000E+009, -1.64697020288E+000, +0.00000000000E+000
+7.04437500000E+009, -1.65464726037E+000, +0.00000000000E+000
+7.05625000000E+009, -1.67539278553E+000, +0.00000000000E+000
+7.06812500000E+009, -1.69059317742E+000, +0.00000000000E+000
+7.08000000000E+009, -1.70840655736E+000, +0.00000000000E+000
+7.09187500000E+009, -1.69408497533E+000, +0.00000000000E+000
+7.10375000000E+009, -1.69076641137E+000, +0.00000000000E+000
+7.11562500000E+009, -1.66919206888E+000, +0.00000000000E+000
+7.12750000000E+009, -1.64350443949E+000, +0.00000000000E+000
+7.13937500000E+009, -1.62366808404E+000, +0.00000000000E+000
+7.15125000000E+009, -1.59269897720E+000, +0.00000000000E+000
+7.16312500000E+009, -1.56642652503E+000, +0.00000000000E+000
+7.17500000000E+009, -1.54748521349E+000, +0.00000000000E+000
+7.18687500000E+009, -1.54239199757E+000, +0.00000000000E+000
+7.19875000000E+009, -1.56213601180E+000, +0.00000000000E+000
+7.21062500000E+009, -1.57785439719E+000, +0.00000000000E+000
+7.22250000000E+009, -1.60671326095E+000, +0.00000000000E+000
+7.23437500000E+009, -1.63193495991E+000, +0.00000000000E+000
+7.24625000000E+009, -1.64620110462E+000, +0.00000000000E+000
+7.25812500000E+009, -1.67027058366E+000, +0.00000000000E+000
+7.27000000000E+009, -1.67099205876E+000, +0.00000000000E+000
+7.28187500000E+009, -1.68376206057E+000, +0.00000000000E+000
+7.29375000000E+009, -1.67382854736E+000, +0.00000000000E+000
+7.30562500000E+009, -1.67242332488E+000, +0.00000000000E+000
+7.31750000000E+009, -1.67820441771E+000, +0.00000000000E+000
+7.32937500000E+009, -1.67532153566E+000, +0.00000000000E+000
+7.34125000000E+009, -1.68379491263E+000, +0.00000000000E+000
+7.35312500000E+009, -1.68932350125E+000, +0.00000000000E+000
+7.36500000000E+009, -1.71448070420E+000, +0.00000000000E+000
+7.37687500000E+009, -1.73639569334E+000, +0.00000000000E+000
+7.38875000000E+009, -1.75945254272E+000, +0.00000000000E+000
+7.40062500000E+009, -1.77853668459E+000, +0.00000000000E+000
+7.41250000000E+009, -1.78980989009E+000, +0.00000000000E+000
+7.42437500000E+009, -1.80551012749E+000, +0.00000000000E+000
+7.43625000000E+009, -1.80928573724E+000, +0.00000000000E+000
+7.44812500000E+009, -1.80541854780E+000, +0.00000000000E+000
+7.46000000000E+009, -1.80006452347E+000, +0.00000000000E+000
+7.47187500000E+009, -1.79031880659E+000, +0.00000000000E+000
+7.48375000000E+009, -1.77220768643E+000, +0.00000000000E+000
+7.49562500000E+009, -1.77583868976E+000, +0.00000000000E+000
+7.50750000000E+009, -1.78840033896E+000, +0.00000000000E+000
+7.51937500000E+009, -1.80447945129E+000, +0.00000000000E+000
+7.53125000000E+009, -1.80568143057E+000, +0.00000000000E+000
+7.54312500000E+009, -1.83923997396E+000, +0.00000000000E+000
+7.55500000000E+009, -1.84149060560E+000, +0.00000000000E+000
+7.56687500000E+009, -1.84559041203E+000, +0.00000000000E+000
+7.57875000000E+009, -1.84285496843E+000, +0.00000000000E+000
+7.59062500000E+009, -1.80479702566E+000, +0.00000000000E+000
+7.60250000000E+009, -1.79102329233E+000, +0.00000000000E+000
+7.61437500000E+009, -1.79076589060E+000, +0.00000000000E+000
+7.62625000000E+009, -1.78451195275E+000, +0.00000000000E+000
+7.63812500000E+009, -1.77987117937E+000, +0.00000000000E+000
+7.65000000000E+009, -1.78765477354E+000, +0.00000000000E+000
+7.66187500000E+009, -1.83312030258E+000, +0.00000000000E+000
+7.67375000000E+009, -1.88560205153E+000, +0.00000000000E+000
+7.68562500000E+009, -1.93706663914E+000, +0.00000000000E+000
+7.69750000000E+009, -1.99905638510E+000, +0.00000000000E+000
+7.70937500000E+009, -2.04167507499E+000, +0.00000000000E+000
+7.72125000000E+009, -2.09045360141E+000, +0.00000000000E+000
+7.73312500000E+009, -2.13629265813E+000, +0.00000000000E+000
+7.74500000000E+009, -2.15635442181E+000, +0.00000000000E+000
+7.75687500000E+009, -2.15952950964E+000, +0.00000000000E+000
+7.76875000000E+009, -2.15544159891E+000, +0.00000000000E+000
+7.78062500000E+009, -2.14109126768E+000, +0.00000000000E+000
+7.79250000000E+009, -2.14268888982E+000, +0.00000000000E+000
+7.80437500000E+009, -2.14790667000E+000, +0.00000000000E+000
+7.81625000000E+009, -2.14981247759E+000, +0.00000000000E+000
+7.82812500000E+009, -2.15752644673E+000, +0.00000000000E+000
+7.84000000000E+009, -2.16691723902E+000, +0.00000000000E+000
+7.85187500000E+009, -2.18569074408E+000, +0.00000000000E+000
+7.86375000000E+009, -2.18437203817E+000, +0.00000000000E+000
+7.87562500000E+009, -2.17963127721E+000, +0.00000000000E+000
+7.88750000000E+009, -2.14541229090E+000, +0.00000000000E+000
+7.89937500000E+009, -2.10736362175E+000, +0.00000000000E+000
+7.91125000000E+009, -2.07547260189E+000, +0.00000000000E+000
+7.92312500000E+009, -2.04476695690E+000, +0.00000000000E+000
+7.93500000000E+009, -1.99167772035E+000, +0.00000000000E+000
+7.94687500000E+009, -1.96214497520E+000, +0.00000000000E+000
+7.95875000000E+009, -1.96082262863E+000, +0.00000000000E+000
+7.97062500000E+009, -1.96957609514E+000, +0.00000000000E+000
+7.98250000000E+009, -2.00390712364E+000, +0.00000000000E+000
+7.99437500000E+009, -2.05954720907E+000, +0.00000000000E+000
+8.00625000000E+009, -2.11400496224E+000, +0.00000000000E+000
+8.01812500000E+009, -2.17422442287E+000, +0.00000000000E+000
+8.03000000000E+009, -2.23989377682E+000, +0.00000000000E+000
+8.04187500000E+009, -2.30569259601E+000, +0.00000000000E+000
+8.05375000000E+009, -2.35749257412E+000, +0.00000000000E+000
+8.06562500000E+009, -2.37247382014E+000, +0.00000000000E+000
+8.07750000000E+009, -2.38861639771E+000, +0.00000000000E+000
+8.08937500000E+009, -2.39721101673E+000, +0.00000000000E+000
+8.10125000000E+009, -2.41051939802E+000, +0.00000000000E+000
+8.11312500000E+009, -2.39123361872E+000, +0.00000000000E+000
+8.12500000000E+009, -2.40348973754E+000, +0.00000000000E+000
+8.13687500000E+009, -2.40759575675E+000, +0.00000000000E+000
+8.14875000000E+009, -2.42421618826E+000, +0.00000000000E+000
+8.16062500000E+009, -2.46549737558E+000, +0.00000000000E+000
+8.17250000000E+009, -2.46455720571E+000, +0.00000000000E+000
+8.18437500000E+009, -2.49802155593E+000, +0.00000000000E+000
+8.19625000000E+009, -2.50203592832E+000, +0.00000000000E+000
+8.20812500000E+009, -2.50661711799E+000, +0.00000000000E+000
+8.22000000000E+009, -2.50596942660E+000, +0.00000000000E+000
+8.23187500000E+009, -2.46994812367E+000, +0.00000000000E+000
+8.24375000000E+009, -2.44305735827E+000, +0.00000000000E+000
+8.25562500000E+009, -2.41688931442E+000, +0.00000000000E+000
+8.26750000000E+009, -2.38166466822E+000, +0.00000000000E+000
+8.27937500000E+009, -2.37757008438E+000, +0.00000000000E+000
+8.29125000000E+009, -2.37888618684E+000, +0.00000000000E+000
+8.30312500000E+009, -2.41512074798E+000, +0.00000000000E+000
+8.31500000000E+009, -2.45483164989E+000, +0.00000000000E+000
+8.32687500000E+009, -2.50283194388E+000, +0.00000000000E+000
+8.33875000000E+009, -2.57907308408E+000, +0.00000000000E+000
+8.35062500000E+009, -2.65069544993E+000, +0.00000000000E+000
+8.36250000000E+009, -2.69813979107E+000, +0.00000000000E+000
+8.37437500000E+009, -2.73896741306E+000, +0.00000000000E+000
+8.38625000000E+009, -2.74989876093E+000, +0.00000000000E+000
+8.39812500000E+009, -2.76871035421E+000, +0.00000000000E+000
+8.41000000000E+009, -2.75238903200E+000, +0.00000000000E+000
+8.42187500000E+009, -2.71713080139E+000, +0.00000000000E+000
+8.43375000000E+009, -2.69920412720E+000, +0.00000000000E+000
+8.44562500000E+009, -2.67247553535E+000, +0.00000000000E+000
+8.45750000000E+009, -2.66782474499E+000, +0.00000000000E+000
+8.46937500000E+009, -2.68530633033E+000, +0.00000000000E+000
+8.48125000000E+009, -2.69293244292E+000, +0.00000000000E+000
+8.49312500000E+009, -2.69829732732E+000, +0.00000000000E+000
+8.50500000000E+009, -2.68339509008E+000, +0.00000000000E+000
+8.51687500000E+009, -2.71508246374E+000, +0.00000000000E+000
+8.52875000000E+009, -2.74462672164E+000, +0.00000000000E+000
+8.54062500000E+009, -2.69133214515E+000, +0.00000000000E+000
+8.55250000000E+009, -2.69703646613E+000, +0.00000000000E+000
+8.56437500000E+009, -2.62032374959E+000, +0.00000000000E+000
+8.57625000000E+009, -2.54515549408E+000, +0.00000000000E+000
+8.58812500000E+009, -2.44694094993E+000, +0.00000000000E+000
+8.60000000000E+009, -2.44614805296E+000, +0.00000000000E+000
+8.61187500000E+009, -2.44800638445E+000, +0.00000000000E+000
+8.62375000000E+009, -2.36281170129E+000, +0.00000000000E+000
+8.63562500000E+009, -2.42706258928E+000, +0.00000000000E+000
+8.64750000000E+009, -2.49726854859E+000, +0.00000000000E+000
+8.65937500000E+009, -2.53883419552E+000, +0.00000000000E+000
+8.67125000000E+009, -2.60640835941E+000, +0.00000000000E+000
+8.68312500000E+009, -2.66527149415E+000, +0.00000000000E+000
+8.69500000000E+009, -2.67253722442E+000, +0.00000000000E+000
+8.70687500000E+009, -2.71877475677E+000, +0.00000000000E+000
+8.71875000000E+009, -2.68873265425E+000, +0.00000000000E+000
+8.73062500000E+009, -2.68773341315E+000, +0.00000000000E+000
+8.74250000000E+009, -2.59467958503E+000, +0.00000000000E+000
+8.75437500000E+009, -2.59743107487E+000, +0.00000000000E+000
+8.76625000000E+009, -2.58046954367E+000, +0.00000000000E+000
+8.77812500000E+009, -2.56827278858E+000, +0.00000000000E+000
+8.79000000000E+009, -2.59785967082E+000, +0.00000000000E+000
+8.80187500000E+009, -2.63264090271E+000, +0.00000000000E+000
+8.81375000000E+009, -2.61238531108E+000, +0.00000000000E+000
+8.82562500000E+009, -2.64750918804E+000, +0.00000000000E+000
+8.83750000000E+009, -2.63334627847E+000, +0.00000000000E+000
+8.84937500000E+009, -2.70549603830E+000, +0.00000000000E+000
+8.86125000000E+009, -2.66554374448E+000, +0.00000000000E+000
+8.87312500000E+009, -2.65299915442E+000, +0.00000000000E+000
+8.88500000000E+009, -2.61175648387E+000, +0.00000000000E+000
+8.89687500000E+009, -2.59428967558E+000, +0.00000000000E+000
+8.90875000000E+009, -2.53170572485E+000, +0.00000000000E+000
+8.92062500000E+009, -2.46752858734E+000, +0.00000000000E+000
+8.93250000000E+009, -2.41286932918E+000, +0.00000000000E+000
+8.94437500000E+009, -2.36457593219E+000, +0.00000000000E+000
+8.95625000000E+009, -2.37239727358E+000, +0.00000000000E+000
+8.96812500000E+009, -2.34895483550E+000, +0.00000000000E+000
+8.98000000000E+009, -2.33211304820E+000, +0.00000000000E+000
+8.99187500000E+009, -2.37621434361E+000, +0.00000000000E+000
+9.00375000000E+009, -2.34958382299E+000, +0.00000000000E+000
+9.01562500000E+009, -2.34465763091E+000, +0.00000000000E+000
+9.02750000000E+009, -2.31615195230E+000, +0.00000000000E+000
+9.03937500000E+009, -2.28360074042E+000, +0.00000000000E+000
+9.05125000000E+009, -2.21988601047E+000, +0.00000000000E+000
+9.06312500000E+009, -2.25380986473E+000, +0.00000000000E+000
+9.07500000000E+009, -2.24751905000E+000, +0.00000000000E+000
+9.08687500000E+009, -2.28675674471E+000, +0.00000000000E+000
+9.09875000000E+009, -2.33096506011E+000, +0.00000000000E+000
+9.11062500000E+009, -2.39819882249E+000, +0.00000000000E+000
+9.12250000000E+009, -2.46385997607E+000, +0.00000000000E+000
+9.13437500000E+009, -2.56979539469E+000, +0.00000000000E+000
+9.14625000000E+009, -2.65700003420E+000, +0.00000000000E+000
+9.15812500000E+009, -2.69296962536E+000, +0.00000000000E+000
+9.17000000000E+009, -2.74556533942E+000, +0.00000000000E+000
+9.18187500000E+009, -2.70142267529E+000, +0.00000000000E+000
+9.19375000000E+009, -2.79187305016E+000, +0.00000000000E+000
+9.20562500000E+009, -2.76128778110E+000, +0.00000000000E+000
+9.21750000000E+009, -2.67634819886E+000, +0.00000000000E+000
+9.22937500000E+009, -2.62720974868E+000, +0.00000000000E+000
+9.24125000000E+009, -2.57402127570E+000, +0.00000000000E+000
+9.25312500000E+009, -2.50210210135E+000, +0.00000000000E+000
+9.26500000000E+009, -2.43915643591E+000, +0.00000000000E+000
+9.27687500000E+009, -2.44759788399E+000, +0.00000000000E+000
+9.28875000000E+009, -2.43379006262E+000, +0.00000000000E+000
+9.30062500000E+009, -2.46272309416E+000, +0.00000000000E+000
+9.31250000000E+009, -2.44372925621E+000, +0.00000000000E+000
+9.32437500000E+009, -2.40120434750E+000, +0.00000000000E+000
+9.33625000000E+009, -2.42952568138E+000, +0.00000000000E+000
+9.34812500000E+009, -2.37653879108E+000, +0.00000000000E+000
+9.36000000000E+009, -2.36273141263E+000, +0.00000000000E+000
+9.37187500000E+009, -2.32660712970E+000, +0.00000000000E+000
+9.38375000000E+009, -2.28227459847E+000, +0.00000000000E+000
+9.39562500000E+009, -2.27935837451E+000, +0.00000000000E+000
+9.40750000000E+009, -2.24007331953E+000, +0.00000000000E+000
+9.41937500000E+009, -2.25989980104E+000, +0.00000000000E+000
+9.43125000000E+009, -2.31196093006E+000, +0.00000000000E+000
+9.44312500000E+009, -2.31296356385E+000, +0.00000000000E+000
+9.45500000000E+009, -2.38844319398E+000, +0.00000000000E+000
+9.46687500000E+009, -2.44217851151E+000, +0.00000000000E+000
+9.47875000000E+009, -2.46859478549E+000, +0.00000000000E+000
+9.49062500000E+009, -2.51964031183E+000, +0.00000000000E+000
+9.50250000000E+009, -2.58930639894E+000, +0.00000000000E+000
+9.51437500000E+009, -2.55211373067E+000, +0.00000000000E+000
+9.52625000000E+009, -2.56444216907E+000, +0.00000000000E+000
+9.53812500000E+009, -2.57174737023E+000, +0.00000000000E+000
+9.55000000000E+009, -2.54738954218E+000, +0.00000000000E+000
+9.56187500000E+009, -2.50895905543E+000, +0.00000000000E+000
+9.57375000000E+009, -2.44094584246E+000, +0.00000000000E+000
+9.58562500000E+009, -2.46635922495E+000, +0.00000000000E+000
+9.59750000000E+009, -2.44125587227E+000, +0.00000000000E+000
+9.60937500000E+009, -2.38585007481E+000, +0.00000000000E+000
+9.62125000000E+009, -2.42642442900E+000, +0.00000000000E+000
+9.63312500000E+009, -2.42007263938E+000, +0.00000000000E+000
+9.64500000000E+009, -2.40858271939E+000, +0.00000000000E+000
+9.65687500000E+009, -2.41720106631E+000, +0.00000000000E+000
+9.66875000000E+009, -2.43641064363E+000, +0.00000000000E+000
+9.68062500000E+009, -2.40744459618E+000, +0.00000000000E+000
+9.69250000000E+009, -2.40858764533E+000, +0.00000000000E+000
+9.70437500000E+009, -2.39591661361E+000, +0.00000000000E+000
+9.71625000000E+009, -2.39896814127E+000, +0.00000000000E+000
+9.72812500000E+009, -2.33401624320E+000, +0.00000000000E+000
+9.74000000000E+009, -2.32909898276E+000, +0.00000000000E+000
+9.75187500000E+009, -2.33023662882E+000, +0.00000000000E+000
+9.76375000000E+009, -2.30132334981E+000, +0.00000000000E+000
+9.77562500000E+009, -2.29283796374E+000, +0.00000000000E+000
+9.78750000000E+009, -2.34834743474E+000, +0.00000000000E+000
+9.79937500000E+009, -2.38847118567E+000, +0.00000000000E+000
+9.81125000000E+009, -2.40705091303E+000, +0.00000000000E+000
+9.82312500000E+009, -2.43472794896E+000, +0.00000000000E+000
+9.83500000000E+009, -2.49273090736E+000, +0.00000000000E+000
+9.84687500000E+009, -2.49391719187E+000, +0.00000000000E+000
+9.85875000000E+009, -2.52865278959E+000, +0.00000000000E+000
+9.87062500000E+009, -2.50713276774E+000, +0.00000000000E+000
+9.88250000000E+009, -2.50534945370E+000, +0.00000000000E+000
+9.89437500000E+009, -2.46242128723E+000, +0.00000000000E+000
+9.90625000000E+009, -2.48252024999E+000, +0.00000000000E+000
+9.91812500000E+009, -2.42721236096E+000, +0.00000000000E+000
+9.93000000000E+009, -2.46315239592E+000, +0.00000000000E+000
+9.94187500000E+009, -2.45661513004E+000, +0.00000000000E+000
+9.95375000000E+009, -2.47323534215E+000, +0.00000000000E+000
+9.96562500000E+009, -2.47358149976E+000, +0.00000000000E+000
+9.97750000000E+009, -2.50134356697E+000, +0.00000000000E+000
+9.98937500000E+009, -2.50778284136E+000, +0.00000000000E+000
+1.00012500000E+010, -2.51942383666E+000, +0.00000000000E+000
+1.00131250000E+010, -2.51590216477E+000, +0.00000000000E+000
+1.00250000000E+010, -2.50669795881E+000, +0.00000000000E+000
+1.00368750000E+010, -2.50162408860E+000, +0.00000000000E+000
+1.00487500000E+010, -2.43619423231E+000, +0.00000000000E+000
+1.00606250000E+010, -2.41055876386E+000, +0.00000000000E+000
+1.00725000000E+010, -2.41801245280E+000, +0.00000000000E+000
+1.00843750000E+010, -2.37915774902E+000, +0.00000000000E+000
+1.00962500000E+010, -2.39115616786E+000, +0.00000000000E+000
+1.01081250000E+010, -2.35821701144E+000, +0.00000000000E+000
+1.01200000000E+010, -2.34546330805E+000, +0.00000000000E+000
+1.01318750000E+010, -2.34123795380E+000, +0.00000000000E+000
+1.01437500000E+010, -2.38084681066E+000, +0.00000000000E+000
+1.01556250000E+010, -2.37836784581E+000, +0.00000000000E+000
+1.01675000000E+010, -2.36206153017E+000, +0.00000000000E+000
+1.01793750000E+010, -2.39446974952E+000, +0.00000000000E+000
+1.01912500000E+010, -2.41157417836E+000, +0.00000000000E+000
+1.02031250000E+010, -2.41028205770E+000, +0.00000000000E+000
+1.02150000000E+010, -2.37722274924E+000, +0.00000000000E+000
+1.02268750000E+010, -2.38298177573E+000, +0.00000000000E+000
+1.02387500000E+010, -2.37396603242E+000, +0.00000000000E+000
+1.02506250000E+010, -2.40581806932E+000, +0.00000000000E+000
+1.02625000000E+010, -2.47372048362E+000, +0.00000000000E+000
+1.02743750000E+010, -2.49339435918E+000, +0.00000000000E+000
+1.02862500000E+010, -2.58695223105E+000, +0.00000000000E+000
+1.02981250000E+010, -2.61226184648E+000, +0.00000000000E+000
+1.03100000000E+010, -2.63660189388E+000, +0.00000000000E+000
+1.03218750000E+010, -2.71329238061E+000, +0.00000000000E+000
+1.03337500000E+010, -2.71191892395E+000, +0.00000000000E+000
+1.03456250000E+010, -2.69028794131E+000, +0.00000000000E+000
+1.03575000000E+010, -2.67531198820E+000, +0.00000000000E+000
+1.03693750000E+010, -2.69426518799E+000, +0.00000000000E+000
+1.03812500000E+010, -2.65750579837E+000, +0.00000000000E+000
+1.03931250000E+010, -2.59500763699E+000, +0.00000000000E+000
+1.04050000000E+010, -2.57195051098E+000, +0.00000000000E+000
+1.04168750000E+010, -2.54887638814E+000, +0.00000000000E+000
+1.04287500000E+010, -2.47162307277E+000, +0.00000000000E+000
+1.04406250000E+010, -2.47253688180E+000, +0.00000000000E+000
+1.04525000000E+010, -2.44655785455E+000, +0.00000000000E+000
+1.04643750000E+010, -2.43569619281E+000, +0.00000000000E+000
+1.04762500000E+010, -2.46352943581E+000, +0.00000000000E+000
+1.04881250000E+010, -2.47229425954E+000, +0.00000000000E+000
+1.05000000000E+010, -2.42624274055E+000, +0.00000000000E+000
+1.05118750000E+010, -2.42628091631E+000, +0.00000000000E+000
+1.05237500000E+010, -2.41994519846E+000, +0.00000000000E+000
+1.05356250000E+010, -2.43727713317E+000, +0.00000000000E+000
+1.05475000000E+010, -2.49389185726E+000, +0.00000000000E+000
+1.05593750000E+010, -2.50510392691E+000, +0.00000000000E+000
+1.05712500000E+010, -2.52840755229E+000, +0.00000000000E+000
+1.05831250000E+010, -2.56265374560E+000, +0.00000000000E+000
+1.05950000000E+010, -2.58700737064E+000, +0.00000000000E+000
+1.06068750000E+010, -2.63549016513E+000, +0.00000000000E+000
+1.06187500000E+010, -2.70103804475E+000, +0.00000000000E+000
+1.06306250000E+010, -2.75310185563E+000, +0.00000000000E+000
+1.06425000000E+010, -2.75744795477E+000, +0.00000000000E+000
+1.06543750000E+010, -2.78061453539E+000, +0.00000000000E+000
+1.06662500000E+010, -2.83082799220E+000, +0.00000000000E+000
+1.06781250000E+010, -2.79537200664E+000, +0.00000000000E+000
+1.06900000000E+010, -2.81908023227E+000, +0.00000000000E+000
+1.07018750000E+010, -2.79077189190E+000, +0.00000000000E+000
+1.07137500000E+010, -2.76656121615E+000, +0.00000000000E+000
+1.07256250000E+010, -2.69768419653E+000, +0.00000000000E+000
+1.07375000000E+010, -2.66524128754E+000, +0.00000000000E+000
+1.07493750000E+010, -2.64827931242E+000, +0.00000000000E+000
+1.07612500000E+010, -2.61450068576E+000, +0.00000000000E+000
+1.07731250000E+010, -2.62121907813E+000, +0.00000000000E+000
+1.07850000000E+010, -2.62452135941E+000, +0.00000000000E+000
+1.07968750000E+010, -2.66829176514E+000, +0.00000000000E+000
+1.08087500000E+010, -2.68974038797E+000, +0.00000000000E+000
+1.08206250000E+010, -2.70440420833E+000, +0.00000000000E+000
+1.08325000000E+010, -2.72454470597E+000, +0.00000000000E+000
+1.08443750000E+010, -2.73968648743E+000, +0.00000000000E+000
+1.08562500000E+010, -2.73265338344E+000, +0.00000000000E+000
+1.08681250000E+010, -2.75260722532E+000, +0.00000000000E+000
+1.08800000000E+010, -2.75296727907E+000, +0.00000000000E+000
+1.08918750000E+010, -2.77783140648E+000, +0.00000000000E+000
+1.09037500000E+010, -2.74658652864E+000, +0.00000000000E+000
+1.09156250000E+010, -2.79027059507E+000, +0.00000000000E+000
+1.09275000000E+010, -2.79651009020E+000, +0.00000000000E+000
+1.09393750000E+010, -2.81732116464E+000, +0.00000000000E+000
+1.09512500000E+010, -2.87923837508E+000, +0.00000000000E+000
+1.09631250000E+010, -2.87320737129E+000, +0.00000000000E+000
+1.09750000000E+010, -2.93789967015E+000, +0.00000000000E+000
